traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
9215.0,2024-02-07 03:20:00,London,Chelsea,2635.0,24.2943037101197,2.0,Medium,Snowy,2468.0
13642.0,2024-09-08 17:13:00,London,Chelsea,108.0,51.55239174854911,0.0,Low,Dry,9298.0
13324.0,2024-02-03 08:12:00,,Kensington,2010.0,62.48799104773284,0.0,Low,Dry,6169.0
12995.0,2024-01-26 16:50:00,London,Southwark,719.0,71.5380698692635,2.0,High,Damaged,5670.0
12270.0,2024-04-29 20:22:00,London,Southwark,2088.0,60.1809006715707,5.0,Low,Dry,7919.0
9197.0,2024-03-11 01:44:00,London,Greenwich,2499.0,77.2697134504653,0.0,Low,Snowy,
10236.0,2024-04-10 06:36:00,London,Camden,2695.0,66.52133058031575,2.0,Low,Dry,3792.0
10721.0,2024-09-23 10:25:00,London,Southwark,1205.0,26.001086312565,1.0,Low,Dry,5470.0
11728.0,2024-05-16 11:18:00,London,Kensington,5000.0,40.4050912627857,2.0,Medium,Dry,3417.0
10057.0,2024-04-07 21:17:00,London,Westminster,2611.0,55.0309023504327,2.0,Medium,Snowy,8691.0
10437.0,2024-04-15 06:52:00,London,Islington,2406.0,78.2241055268514,1.0,Low,Dry,8980.0
9888.0,2024-11-02 17:18:00,London,Chelsea,2608.0,53.41832206279851,3.0,High,Damaged,8672.0
13081.0,2024-04-27 01:12:00,London,Kensington,300.0,51.68972261554172,1.0,High,Damaged,6532.0
11644.0,2024-07-26 17:43:00,London,Kensington,2330.0,36.87457989037686,5.0,Low,Dry,4941.0
9569.0,2024-08-23 12:31:00,London,Chelsea,2773.0,55.68825536163227,5.0,High,Dry,9640.0
10821.0,2024-11-18 01:16:00,London,Kensington,980.0,46.15496799310859,5.0,Medium,Wet,6013.0
13480.0,2024-05-16 02:57:00,London,Southwark,2559.0,43.1486322507659,2.0,Medium,Damaged,7396.0
9140.0,2024-11-02 01:58:00,London,Greenwich,1769.0,75.91006928140754,2.0,Medium,Snowy,6666.0
13498.0,2024-02-09 19:28:00,London,Southwark,2796.0,26.827061265610187,4.0,High,Dry,6772.0
13109.0,2024-11-03 16:11:00,London,,705.0,51.554998899639756,2.0,High,Dry,2137.0
13110.0,2024-10-30 16:52:00,London,Chelsea,2870.0,24.57872446173355,1.0,4,Wet,9055.0
9464.0,2024-04-30 03:08:00,London,Greenwich,1954.0,35.10880085294079,0.0,Low,Damaged,8127.0
11482.0,2024-11-29 11:43:00,London,Kensington,563.0,71.61900404929526,3.0,High,Dry,8488.0
9595.0,2024-11-22 13:01:00,London,Southwark,815.0,43.539294977485945,2.0,Medium,Dry,2931.0
11310.0,2024-12-12 16:41:00,London,Islington,1949.0,27.60586076238124,3.0,Low,Dry,1875.0
9451.0,2024-08-05 08:14:00,London,Southwark,1075.0,24.13235856315913,3.0,High,Wet,3164.0
10671.0,2024-06-13 15:34:00,London,Chelsea,382.0,26.65497876299693,1.0,High,Snowy,6255.0
10457.0,2024-01-02 13:03:00,London,Southwark,1713.0,67.0594326759578,3.0,Low,Damaged,7638.0
10753.0,2024-12-06 08:40:00,London,Southwark,2198.0,37.41675808430497,1.0,High,Damaged,2550.0
9527.0,2024-08-16 21:05:00,London,Chelsea,2214.0,77.67261368110763,4.0,Medium,Damaged,4462.0
12022.0,2024-01-15 14:20:00,London,Southwark,2155.0,37.349365440632994,2.0,Low,Snowy,4047.0
11128.0,2024-05-08 02:31:00,London,Camden,1045.0,54.535294015309766,0.0,Low,Damaged,4849.0
10579.0,2024-12-16 06:13:00,London,Kensington,2708.0,64.17057159752777,2.0,High,Wet,2625.0
9452.0,2024-08-23 11:01:00,London,Westminster,1139.0,34.34010816211868,1.0,Medium,Snowy,8484.0
13003.0,2024-06-16 20:49:00,London,Islington,379.0,31.729968226632515,4.0,Medium,Wet,2405.0
12443.0,2024-11-07 14:54:00,London,Westminster,,45.27502577685915,4.0,Low,Dry,5672.0
11146.0,11/12/2024 06AM,London,Greenwich,1527.0,31.808764458005378,0.0,Medium,Dry,7311.0
13827.0,2024-12-30 17:59:00,London,Camden,437.0,42.600875492064375,0.0,Medium,Damaged,9966.0
10000.0,2024-03-25 12:16:00,London,Camden,110.0,66.83448984873847,3.0,Low,Damaged,6682.0
12782.0,2024-02-28 08:19:00,London,Kensington,1846.0,29.86176802339909,3.0,High,Snowy,1246.0
,2024-03-09 14:52:00,London,Kensington,1544.0,27.74522327667533,,Low,Dry,3304.0
9193.0,2024-02-04 06:51:00,London,Kensington,819.0,53.24800549532635,5.0,Low,Dry,7916.0
12990.0,2024-12-25 19:59:00,London,Camden,138.0,27.85372897636179,2.0,Medium,Snowy,1630.0
13312.0,2024-05-03 00:43:00,,Chelsea,564.0,73.42662583615706,4.0,Medium,Snowy,4925.0
13278.0,2024-04-07 08:57:00,London,Kensington,2996.0,41.228267032838374,3.0,High,Dry,6573.0
13363.0,2024-10-04 07:31:00,London,Greenwich,2862.0,64.48756094668458,1.0,Medium,Dry,8796.0
13563.0,2024-01-31 23:15:00,London,Greenwich,2622.0,64.77937720989593,5.0,Low,Wet,2313.0
13304.0,2024-11-06 20:26:00,London,Kensington,1964.0,60.33273179056024,5.0,High,Snowy,5428.0
11722.0,2024-05-06 15:54:00,London,Kensington,1282.0,28.55212990865737,5.0,High,Dry,8756.0
13127.0,2024-05-14 20:07:00,London,,288.0,27.174817394293832,4.0,Low,Dry,
11978.0,2024-09-29 21:22:00,London,Kensington,519.0,69.98884780475953,2.0,Low,Dry,3235.0
12698.0,2024-07-23 08:00:00,London,Islington,515.0,33.985867801754054,5.0,Medium,Wet,4228.0
13389.0,21/01/2024 09PM,London,Westminster,476.0,22.83173990466778,4.0,Low,Wet,6555.0
10506.0,2024-01-07 16:22:00,London,Islington,2757.0,30.883384919048048,2.0,High,Wet,4451.0
11835.0,2024-03-03 10:47:00,London,Camden,2621.0,75.5983489517586,4.0,High,Wet,4815.0
12167.0,2024-01-03 12:14:00,London,Kensington,1368.0,22.046391708317277,5.0,Medium,Snowy,2421.0
12115.0,2024-03-01 22:55:00,London,Westminster,722.0,41.13977010053212,5.0,Medium,Snowy,7889.0
10787.0,2024-09-20 22:38:00,London,Greenwich,1214.0,55.71372175074005,4.0,Low,Snowy,2515.0
12211.0,2024-05-14 18:12:00,London,Kensington,356.0,65.96664537946853,5.0,Medium,Snowy,6632.0
11469.0,2024-07-30 04:24:00,London,Chelsea,861.0,77.0440517682263,1.0,High,Dry,6144.0
11634.0,2024-05-10 03:17:00,London,Chelsea,2000.0,66.21046503816802,2.0,High,Snowy,8447.0
9192.0,2024-08-09 00:05:00,London,Islington,2995.0,62.904613754895074,4.0,Low,Wet,1467.0
12263.0,2024-01-23 00:22:00,,Chelsea,111.0,52.7475974314401,4.0,Low,Wet,9202.0
10879.0,2024-01-01 22:36:00,London,Kensington,1833.0,77.94742317838234,5.0,Medium,Damaged,3770.0
12814.0,2024-04-27 11:24:00,London,Islington,2575.0,55.73178393974881,1.0,Medium,Damaged,8898.0
11523.0,2024-09-03 06:50:00,London,Southwark,2087.0,40.66818067469555,0.0,Medium,Damaged,3357.0
11884.0,2024-06-12 13:01:00,London,Westminster,2895.0,20.108636207030873,1.0,Medium,Damaged,6772.0
13501.0,2024-01-23 17:38:00,London,Kensington,417.0,69.0212729735673,3.0,Medium,Damaged,5883.0
11396.0,2024-06-12 21:03:00,London,Islington,2446.0,26.85848451826704,0.0,High,Snowy,8587.0
13761.0,2024-04-16 17:00:00,London,Islington,1871.0,55.94669670123244,2.0,Low,Snowy,4604.0
13418.0,2024-01-11 05:42:00,London,Westminster,296.0,69.4890605132866,4.0,Medium,Wet,3034.0
12886.0,2024-05-21 06:45:00,London,Greenwich,1437.0,22.611775927597108,5.0,Low,Damaged,1677.0
10210.0,2024-12-24 00:25:00,London,Islington,226.0,57.88987305248094,1.0,Medium,Wet,7738.0
12625.0,2024-08-21 01:16:00,London,Chelsea,2748.0,50.75587774251849,5.0,High,Dry,6441.0
9313.0,2024-05-11 16:38:00,London,Islington,681.0,48.41458195745413,2.0,Low,Snowy,3068.0
13617.0,2024-06-11 05:09:00,London,Kensington,1635.0,38.12963561542224,4.0,Medium,Dry,4131.0
9167.0,2024-06-16 09:43:00,London,Southwark,1954.0,26.117352814740038,3.0,Low,Snowy,5318.0
10778.0,2024-05-10 23:45:00,London,Camden,5000.0,66.25351983784583,1.0,Medium,Wet,4938.0
10398.0,2024-07-06 06:59:00,,Camden,175.0,38.83541019632035,1.0,High,Wet,4957.0
10025.0,2024-10-18 17:59:00,London,Chelsea,2030.0,50.73615224565425,4.0,Low,Snowy,1570.0
10594.0,2024-08-13 04:27:00,London,Greenwich,2600.0,66.25910237807655,3.0,High,Wet,5503.0
11219.0,2024-12-22 20:57:00,London,Chelsea,2372.0,69.19363416064124,1.0,Medium,Damaged,8097.0
11460.0,2024-10-08 17:51:00,London,Westminster,2033.0,62.87288308191946,5.0,Medium,Wet,1719.0
13463.0,2024-05-19 00:43:00,London,Greenwich,1223.0,42.18243296968741,2.0,Medium,Damaged,6138.0
12166.0,2024-08-09 00:05:00,London,Camden,2643.0,-5.0,3.0,High,Snowy,5110.0
11764.0,2024-10-24 10:57:00,London,Chelsea,,60.2149749274939,3.0,High,Snowy,1865.0
13362.0,2024-08-27 04:03:00,London,Westminster,2830.0,,4.0,High,Damaged,5891.0
10182.0,2024-05-20 02:18:00,London,Kensington,1363.0,52.081840945849905,4.0,Medium,Damaged,2219.0
10393.0,2024-06-18 01:09:00,London,Westminster,2759.0,43.14821564067438,3.0,High,,2752.0
11367.0,2024-06-06 00:51:00,London,Southwark,2074.0,40.87451250719335,4.0,Low,Snowy,9740.0
12155.0,2024-01-27 02:54:00,London,Camden,1798.0,76.57359259886378,4.0,High,Wet,3926.0
9153.0,2024-11-02 16:31:00,London,Chelsea,2128.0,33.02003855019945,3.0,Low,Snowy,8364.0
10840.0,2024-05-25 15:05:00,London,Chelsea,809.0,46.450559114830696,2.0,Low,Dry,8352.0
11699.0,2024-04-19 14:39:00,London,Greenwich,1079.0,32.419037199150324,5.0,Medium,Wet,1527.0
13834.0,2024-08-03 15:51:00,London,Chelsea,2857.0,51.39166253242324,,Medium,Snowy,6588.0
11788.0,2024-05-12 06:10:00,London,Greenwich,2862.0,28.2001749391956,0.0,Medium,Snowy,3649.0
13004.0,2024-05-03 17:09:00,London,Chelsea,337.0,,2.0,High,Dry,5820.0
10296.0,2024-09-13 15:00:00,London,Camden,2351.0,56.36687569158884,1.0,High,Damaged,7125.0
11943.0,2024-05-20 04:02:00,London,Westminster,1667.0,26.21818867059727,5.0,Low,Damaged,4333.0
12049.0,2024-04-12 11:36:00,London,Camden,2742.0,56.47537846113953,5.0,Medium,Wet,7633.0
11276.0,2024-04-16 04:39:00,London,Southwark,871.0,45.78210040015823,5.0,,Damaged,3863.0
13970.0,2024-06-17 00:12:00,London,Southwark,1749.0,32.9392036177081,3.0,Medium,Dry,4989.0
11816.0,2024-03-15 00:10:00,London,Southwark,686.0,29.145888648773212,3.0,High,Damaged,8011.0
12299.0,2024-03-29 10:44:00,London,Islington,1508.0,66.84160108661055,4.0,High,Wet,5791.0
9032.0,2024-01-05 05:27:00,London,Kensington,517.0,24.897347855708958,2.0,Low,Wet,3111.0
9938.0,2024-10-06 04:20:00,London,Chelsea,1643.0,57.73346269358728,0.0,Low,Damaged,5392.0
10935.0,2024-03-24 06:50:00,London,Westminster,1534.0,68.59510802038783,5.0,High,Wet,9317.0
9753.0,2024-06-14 09:49:00,London,Chelsea,1433.0,51.46176504385783,3.0,Medium,Snowy,6448.0
10908.0,2024-11-30 09:13:00,,Islington,2697.0,55.70694122717759,5.0,Medium,Dry,7889.0
9310.0,2024-11-01 04:36:00,London,Greenwich,2535.0,58.824506814714816,4.0,Low,Damaged,9056.0
13440.0,2024-03-30 23:57:00,London,Chelsea,2518.0,42.59319242742923,0.0,High,Wet,3172.0
10615.0,2024-04-04 20:47:00,London,Southwark,253.0,60.64531200134971,2.0,Medium,Dry,9891.0
12323.0,2024-02-04 03:17:00,London,Westminster,1668.0,55.65974330609346,3.0,High,Wet,4968.0
11537.0,2024-05-10 11:17:00,London,Westminster,391.0,39.19190721363242,3.0,Low,Damaged,9398.0
9496.0,2024-09-18 05:32:00,London,Greenwich,5000.0,22.4984253112562,2.0,Medium,Damaged,2737.0
9206.0,2024-04-16 04:03:00,London,Greenwich,1819.0,40.523459691025806,3.0,Medium,Damaged,8935.0
10136.0,2024-03-16 21:09:00,London,Islington,2430.0,56.92391710730966,4.0,High,Dry,3822.0
11848.0,2024-04-24 22:55:00,London,Islington,1179.0,62.213335504776964,2.0,Medium,Damaged,8248.0
13825.0,2024-08-15 14:20:00,London,Westminster,350.0,72.34137798413255,5.0,High,Wet,7828.0
13082.0,INVALID_TIME_STRING,London,Camden,616.0,56.561467072412434,5.0,High,Wet,8273.0
9306.0,2024-07-18 23:20:00,London,Kensington,403.0,64.29793385617421,2.0,High,Snowy,2681.0
10193.0,2024-01-27 03:17:00,London,Westminster,588.0,55.34943718135853,2.0,Medium,Wet,4078.0
13044.0,2024-08-09 08:03:00,London,Westminster,785.0,49.0650223428548,0.0,Low,Dry,7531.0
12455.0,2024-01-09 19:41:00,London,Islington,2354.0,35.04409792829634,4.0,Low,Damaged,6151.0
10062.0,2024-02-09 10:24:00,London,Islington,1108.0,69.08890650526709,0.0,Medium,Wet,3741.0
9844.0,2024-01-24 13:15:00,London,Greenwich,1255.0,21.231949734355723,1.0,Low,Damaged,2790.0
10091.0,2024-12-25 19:13:00,London,Greenwich,1175.0,44.37105594408164,1.0,Medium,Damaged,1254.0
11656.0,2024-06-27 06:46:00,London,Kensington,2850.0,47.066159476804074,5.0,Medium,Wet,3490.0
9212.0,2024-01-19 21:50:00,London,Chelsea,2796.0,47.601404353552226,2.0,Medium,Snowy,7370.0
10109.0,2024-09-30 02:07:00,London,Camden,1904.0,59.544574321595164,0.0,Low,Snowy,9165.0
12961.0,2024-09-09 08:26:00,London,Greenwich,569.0,50.28772472943196,4.0,4,Snowy,4580.0
9680.0,2024-03-13 22:25:00,London,Southwark,2551.0,57.95913664024217,0.0,Low,Damaged,8302.0
9566.0,2024-01-30 03:05:00,London,Islington,2828.0,70.91241607657992,4.0,Medium,Wet,9281.0
10449.0,2024-04-30 00:49:00,London,Chelsea,2099.0,40.42791901206748,3.0,NON_STANDARD,Snowy,5465.0
12815.0,2024-11-29 00:09:00,London,Islington,1997.0,62.97539884594068,0.0,Medium,Dry,6075.0
9681.0,2024-05-28 16:39:00,London,Islington,373.0,50.08079073090919,3.0,Medium,Snowy,3863.0
9181.0,2024-07-22 16:48:00,London,,2271.0,75.64587827958984,0.0,Low,Dry,7669.0
11834.0,2024-12-01 15:13:00,London,Greenwich,1996.0,37.292632002730265,2.0,High,Wet,7080.0
12383.0,2024-02-05 19:48:00,London,Southwark,179.0,,3.0,Low,Snowy,6959.0
12365.0,2024-12-28 05:56:00,London,Camden,1823.0,43.76314672864727,5.0,High,Damaged,5119.0
13408.0,2024-10-01 05:31:00,London,Greenwich,1843.0,77.24446066211202,0.0,Low,Wet,8541.0
9279.0,2024-04-13 00:02:00,London,Southwark,1235.0,76.57967387064012,0.0,Low,Damaged,5509.0
13441.0,2024-05-31 07:50:00,London,Camden,756.0,44.91321072879157,4.0,Low,Damaged,
10205.0,2024-11-09 19:46:00,London,Westminster,1426.0,24.364813745153135,3.0,High,Wet,1905.0
10425.0,,London,Westminster,123.0,23.68233252181559,3.0,Medium,Snowy,8208.0
9433.0,2024-11-05 18:28:00,London,Westminster,211.0,53.372822623621126,5.0,Medium,Snowy,8674.0
9290.0,2024-11-02 03:22:00,London,Kensington,2724.0,71.9405638962863,5.0,Medium,Dry,9062.0
10028.0,2024-12-04 12:39:00,London,Chelsea,538.0,36.54603399464307,3.0,High,Damaged,5871.0
9536.0,2024-12-01 02:02:00,London,Westminster,2955.0,48.398110970451526,1.0,Low,Damaged,6801.0
12657.0,2024-01-19 21:36:00,London,Southwark,2672.0,35.756201034257,5.0,High,Snowy,3578.0
10188.0,2024-04-04 16:55:00,London,Southwark,1259.0,20.801877933136527,3.0,High,Wet,3026.0
9189.0,2024-02-15 16:33:00,London,Greenwich,1285.0,77.15126567690491,5.0,Low,Wet,7824.0
11312.0,2024-11-07 22:07:00,London,Chelsea,2589.0,35.74598011541579,3.0,Low,Damaged,3670.0
9707.0,2024-05-08 19:59:00,London,Southwark,2919.0,40.74405835472659,4.0,Low,Snowy,20000.0
11655.0,2024-06-13 23:59:00,London,Kensington,2374.0,74.30130592483148,3.0,Low,Dry,20000.0
9271.0,2024-11-28 17:24:00,London,Greenwich,2749.0,58.08621229510108,3.0,High,Wet,3449.0
13798.0,2024-06-06 23:09:00,London,Westminster,5000.0,27.414854697812448,,High,Wet,3813.0
13220.0,2024-05-19 19:10:00,London,Greenwich,2438.0,50.53465744548555,0.0,High,Damaged,4668.0
11777.0,2024-12-15 03:04:00,London,Kensington,2522.0,37.72558873340405,0.0,Low,Damaged,7564.0
12939.0,2024-04-25 09:00:00,London,Westminster,742.0,76.06467514039232,2.0,Medium,Wet,
9112.0,2024-01-26 15:25:00,London,Camden,2083.0,71.86859290981256,5.0,High,Damaged,5278.0
10171.0,2024-09-12 22:32:00,London,Camden,206.0,21.768858444796905,,,Dry,1738.0
12090.0,2024-08-17 08:34:00,London,Kensington,690.0,36.74152660497528,3.0,High,Dry,3142.0
9221.0,2024-12-25 07:51:00,London,Southwark,,64.94617088863436,1.0,High,Wet,6534.0
13205.0,2024-11-15 08:59:00,London,Greenwich,2950.0,49.94186870360832,3.0,Medium,Damaged,6310.0
9628.0,2024-05-01 21:35:00,London,Camden,519.0,45.356548100776266,4.0,High,Wet,1914.0
12807.0,2024-07-20 13:46:00,London,Camden,156.0,60.94135948598386,4.0,High,Dry,1244.0
12577.0,2024-11-04 22:12:00,London,Camden,2683.0,66.80303495980792,4.0,Low,Damaged,4601.0
11578.0,2024-05-10 18:01:00,London,Islington,2885.0,40.00014685623706,5.0,Medium,Damaged,2571.0
9791.0,2024-03-03 20:35:00,London,Islington,2869.0,21.059763512633726,1.0,Low,Dry,4044.0
12077.0,2024-03-29 14:07:00,London,Kensington,1907.0,42.52173131611032,1.0,Medium,Dry,8946.0
9462.0,2024-05-10 05:52:00,London,Greenwich,1095.0,33.215235203586026,4.0,High,Dry,
13539.0,2024-03-06 10:48:00,London,Chelsea,1972.0,49.06037047085002,1.0,Medium,Snowy,9321.0
,2024-04-17 02:05:00,London,Southwark,1452.0,59.923457049813294,1.0,Medium,Wet,5780.0
12351.0,2024-07-27 02:04:00,London,Westminster,1206.0,65.99250621107814,4.0,Medium,Wet,9518.0
10514.0,2024-01-11 15:50:00,London,Greenwich,2269.0,53.06038454095885,3.0,High,Snowy,5615.0
9199.0,2024-03-22 06:15:00,London,Camden,2268.0,37.34561876925706,0.0,Low,Snowy,2820.0
11758.0,2024-03-27 21:42:00,London,,2250.0,62.71568015248102,4.0,Low,,5750.0
10860.0,2024-04-12 16:36:00,London,Greenwich,694.0,100.0,1.0,High,Wet,7449.0
9403.0,2024-04-15 02:38:00,London,Islington,2473.0,42.38021055072702,5.0,Low,Damaged,4903.0
12258.0,2024-09-08 14:29:00,London,Greenwich,2807.0,53.200087258269285,,High,Damaged,9832.0
11270.0,2024-12-29 18:59:00,London,Islington,914.0,23.32477906248291,4.0,Low,Dry,
13911.0,2024-05-17 23:56:00,London,Kensington,822.0,52.906864512186964,1.0,Low,Snowy,3322.0
12825.0,17/12/2024 03AM,London,Southwark,5000.0,56.562699955031846,0.0,High,Wet,4949.0
10865.0,2024-10-29 07:43:00,London,Westminster,1134.0,28.177936264472045,4.0,Low,Wet,5146.0
13602.0,2024-12-22 17:30:00,London,Kensington,2031.0,28.35036212361391,4.0,,Damaged,8990.0
9651.0,2024-01-04 05:20:00,London,Islington,1003.0,25.548916490903856,0.0,Low,Wet,7648.0
9709.0,2024-01-18 01:54:00,London,Camden,2591.0,47.91219970062191,5.0,Low,Snowy,7773.0
11314.0,2024-03-11 08:54:00,London,Chelsea,1670.0,41.31657422872028,5.0,Low,Wet,4350.0
12753.0,2024-01-07 18:23:00,London,Chelsea,2063.0,62.77425546943062,0.0,Medium,Wet,8651.0
12918.0,2024-02-05 00:40:00,London,Greenwich,1574.0,76.50991276205671,0.0,High,Dry,2979.0
10955.0,2024-03-01 04:23:00,London,Westminster,1280.0,59.59906721284391,2.0,Low,Dry,7819.0
13845.0,2024-12-02 09:36:00,London,Camden,471.0,32.089598808540295,2.0,Medium,Snowy,4591.0
12379.0,2024-10-24 18:57:00,London,Westminster,215.0,78.08800177119971,2.0,4,Damaged,9641.0
9315.0,2024-12-30 17:12:00,London,Westminster,910.0,43.649474030051834,5.0,Medium,Wet,2247.0
11888.0,2024-03-04 16:27:00,London,Chelsea,2420.0,79.24596166466819,5.0,Medium,Snowy,7183.0
13614.0,2024-04-22 23:54:00,London,Camden,1929.0,79.97957542572786,5.0,High,Damaged,5475.0
9114.0,2024-05-19 00:57:00,London,Camden,2688.0,56.55888064807451,1.0,Medium,Wet,6421.0
9961.0,2024-07-12 01:18:00,London,Camden,1629.0,33.08171612507587,2.0,Low,Dry,5931.0
12101.0,2024-04-25 21:24:00,London,Islington,1154.0,66.36135356530839,3.0,High,Damaged,3879.0
11406.0,TBD_TRAFFIC,London,Southwark,805.0,47.74153152944092,5.0,Low,Dry,8160.0
11830.0,2024-05-20 02:38:00,London,Kensington,229.0,25.510017632147047,0.0,Low,,1840.0
12541.0,2024-04-05 21:40:00,London,Greenwich,1707.0,76.22694935185439,3.0,Low,Dry,8514.0
11576.0,2024-05-26 09:30:00,London,Greenwich,2581.0,42.89158171261163,1.0,Medium,Damaged,7865.0
13750.0,06/08/2024 06PM,London,Camden,1256.0,49.322672508942276,2.0,Low,Dry,8872.0
12406.0,2024-06-16 05:07:00,London,Islington,1643.0,25.24700951673156,5.0,Medium,Wet,6478.0
10345.0,2024-07-03 17:51:00,London,Westminster,1648.0,39.89572050875162,2.0,High,Snowy,6984.0
12998.0,2024-12-03 00:31:00,London,Greenwich,205.0,21.82825360843657,1.0,Low,Snowy,5906.0
13668.0,2024-09-10 15:29:00,London,Greenwich,441.0,78.04360117502557,0.0,Medium,Snowy,7630.0
11030.0,2024-10-01 00:20:00,London,Kensington,2367.0,62.288017145666906,1.0,High,Damaged,8036.0
11099.0,2024-10-26 03:48:00,London,Chelsea,2271.0,65.61007437609057,0.0,Low,Snowy,7166.0
10418.0,2024-07-26 04:17:00,London,Westminster,688.0,23.07169854088341,4.0,High,Damaged,5678.0
9327.0,2024-06-29 06:07:00,London,Westminster,502.0,23.019020882014537,0.0,Low,Dry,9542.0
9605.0,2024-07-30 04:04:00,London,Kensington,2212.0,20.857597717753716,0.0,High,Wet,5912.0
13322.0,2024-03-09 16:01:00,London,Kensington,,31.941580878632433,0.0,Low,Wet,2041.0
12317.0,2024-03-09 09:41:00,London,Chelsea,621.0,25.838864954666207,0.0,High,Snowy,7534.0
13750.0,06/08/2024 06PM,London,Camden,1256.0,49.322672508942276,2.0,Low,Dry,8872.0
12830.0,2024-09-19 14:14:00,London,Kensington,679.0,26.219036677224892,4.0,Medium,Snowy,6761.0
13646.0,2024-06-03 21:03:00,London,Greenwich,440.0,23.094099009572005,0.0,Medium,Dry,6575.0
10962.0,2024-07-05 15:08:00,London,Chelsea,2027.0,63.989022591532496,5.0,Low,Dry,9141.0
12555.0,2024-06-09 01:14:00,London,Camden,2841.0,59.9260086221546,,Low,Wet,5327.0
12047.0,2024-03-28 06:41:00,London,Kensington,2398.0,38.27137791910825,5.0,High,Wet,8809.0
13701.0,2024-06-14 11:50:00,London,Islington,616.0,30.906389525154403,1.0,High,Damaged,6533.0
12544.0,2024-08-11 07:10:00,London,Greenwich,665.0,26.09302253083596,1.0,NON_STANDARD,Snowy,7866.0
13079.0,2024-05-06 20:58:00,London,Greenwich,1421.0,49.439394147620234,5.0,High,Wet,6494.0
12160.0,2024-11-06 12:38:00,London,Islington,1283.0,26.13049453414769,5.0,High,Dry,7803.0
,2024-07-06 09:17:00,London,Southwark,1715.0,21.863151152455334,4.0,Medium,Damaged,4865.0
9790.0,,London,Southwark,1579.0,58.87987095622884,2.0,Low,Wet,1032.0
11415.0,2024-06-11 14:08:00,London,Camden,166.0,33.138200937915016,3.0,Low,Dry,3291.0
13183.0,2024-02-12 10:32:00,London,Camden,,52.32140885104257,4.0,Low,Dry,7763.0
10666.0,2024-04-02 20:18:00,London,Islington,,69.21734893845601,4.0,Low,Wet,4194.0
9872.0,2024-06-02 15:08:00,London,Southwark,216.0,39.01683575823928,5.0,High,Wet,6154.0
10895.0,2024-08-03 04:01:00,London,,2493.0,78.60677515183016,0.0,High,Snowy,4001.0
10478.0,2024-06-21 02:30:00,London,Kensington,1197.0,66.0465580882267,4.0,Low,Snowy,2242.0
11173.0,2024-01-23 18:15:00,London,Westminster,1436.0,27.709360721648423,4.0,High,Dry,1329.0
10631.0,2024-09-15 18:13:00,London,Westminster,1767.0,30.0142436007201,2.0,Medium,Wet,3702.0
9074.0,2024-04-15 12:59:00,London,,968.0,56.18926982336953,1.0,High,Damaged,6322.0
10958.0,2024-03-08 16:19:00,London,Westminster,1295.0,74.4478991148843,5.0,Low,Damaged,3770.0
12228.0,2024-01-29 20:49:00,London,Southwark,2180.0,59.84087717179079,1.0,High,Dry,4379.0
11165.0,2024-02-03 12:10:00,London,Greenwich,1140.0,31.69531338487512,5.0,Low,Snowy,3471.0
12210.0,2024-12-12 20:25:00,London,Camden,,34.45034354654109,0.0,High,Wet,6111.0
9093.0,2024-09-20 12:05:00,London,Camden,1023.0,78.01228819310897,1.0,,Dry,6358.0
13715.0,2024-04-22 07:23:00,London,Southwark,1095.0,71.14262186460616,0.0,Medium,Wet,7850.0
13060.0,2024-09-21 21:08:00,London,Greenwich,201.0,75.33837280987038,3.0,High,Damaged,5030.0
11390.0,2024-08-15 22:28:00,London,Kensington,2016.0,71.27014171794335,4.0,Low,Damaged,9400.0
9158.0,2024-07-22 12:00:00,London,Camden,566.0,41.172020534211505,3.0,Low,Dry,2119.0
11716.0,2024-10-15 16:19:00,London,Southwark,2688.0,47.555748191736484,1.0,Medium,Snowy,7159.0
9495.0,2024-08-21 03:44:00,London,Chelsea,680.0,39.127869230255946,5.0,Low,Damaged,
12340.0,2024-01-22 06:24:00,London,Chelsea,1748.0,25.83142020248914,0.0,High,Wet,4283.0
11329.0,2024-02-08 14:51:00,London,Camden,2252.0,61.03742709908732,4.0,Medium,Snowy,3638.0
12836.0,2024-10-25 06:22:00,London,Islington,1256.0,69.80982853376356,15.0,Medium,Dry,6683.0
10165.0,2024-07-29 14:18:00,,Islington,1466.0,34.357044424311695,,Low,Wet,4508.0
10074.0,2024-05-16 21:08:00,London,Chelsea,2747.0,54.23095278420078,2.0,High,Dry,1193.0
10271.0,2024-09-07 05:55:00,London,Camden,2374.0,26.86723886312428,2.0,High,Wet,8541.0
12779.0,2024-09-10 03:27:00,London,Westminster,225.0,77.14335793075347,15.0,Low,Dry,3457.0
13024.0,2024-10-01 15:40:00,London,Chelsea,1839.0,33.86243834168963,5.0,Medium,Dry,6565.0
11317.0,2024-01-11 16:17:00,London,Islington,2291.0,73.57201356549076,4.0,Medium,Damaged,8122.0
11616.0,2024-05-16 15:47:00,London,Islington,205.0,71.85899921701665,1.0,Medium,Wet,9196.0
9619.0,2024-11-16 16:08:00,London,Southwark,1313.0,40.890234880398786,5.0,Low,Snowy,7290.0
12938.0,2024-09-24 01:56:00,London,,2143.0,73.0470690162576,1.0,Low,Damaged,5863.0
